0,0.0,0.0,-0.19,-0.095,-0.28,-0.28,-0.29,-0.445,-0.325,-0.58,-0.16,-0.495,-0.185,-0.685,-0.2,-0.81,-0.21,-0.925,-0.05,-0.515,-0.075,-0.73,-0.095,-0.87,-0.11,-1.0,0.05,-0.495,0.045,-0.7,0.035,-0.83,0.02,-0.95,0.15,-0.435,0.16,-0.595,0.15,-0.7,0.13,-0.795
0,0.0,0.0,-0.16666666666666666,-0.11764705882352941,-0.24509803921568626,-0.3088235294117647,-0.24019607843137256,-0.47058823529411764,-0.2696078431372549,-0.5931372549019608,-0.09313725490196079,-0.5049019607843137,-0.09313725490196079,-0.6911764705882353,-0.09803921568627451,-0.8088235294117647,-0.09803921568627451,-0.9215686274509803,0.014705882352941176,-0.5196078431372549,0.014705882352941176,-0.7303921568627451,0.00980392156862745,-0.8725490196078431,0.00980392156862745,-1.0,0.11274509803921569,-0.49019607843137253,0.12745098039215685,-0.6862745098039216,0.12745098039215685,-0.8088235294117647,0.12254901960784313,-0.9264705882352942,0.2107843137254902,-0.4215686274509804,0.23039215686274508,-0.5735294117647058,0.23039215686274508,-0.6764705882352942,0.22058823529411764,-0.7745098039215687
0,0.0,0.0,-0.20320855614973263,-0.0748663101604278,-0.33689839572192515,-0.25133689839572193,-0.3689839572192513,-0.42780748663101603,-0.42245989304812837,-0.5614973262032086,-0.25668449197860965,-0.5026737967914439,-0.3155080213903743,-0.6898395721925134,-0.35294117647058826,-0.8021390374331551,-0.39037433155080214,-0.9090909090909091,-0.1711229946524064,-0.5454545454545454,-0.22994652406417113,-0.7540106951871658,-0.2727272727272727,-0.8823529411764706,-0.3155080213903743,-1.0,-0.08021390374331551,-0.5401069518716578,-0.12299465240641712,-0.7540106951871658,-0.1497326203208556,-0.8770053475935828,-0.18716577540106952,-0.9946524064171123,0.0213903743315508,-0.5026737967914439,-0.0053475935828877,-0.6684491978609626,-0.026737967914438502,-0.7700534759358288,-0.058823529411764705,-0.8663101604278075
0,0.0,0.0,-0.17616580310880828,-0.11917098445595854,-0.24870466321243523,-0.3005181347150259,-0.24352331606217617,-0.46113989637305697,-0.24870466321243523,-0.5958549222797928,-0.10880829015544041,-0.5025906735751295,-0.10362694300518134,-0.689119170984456,-0.09844559585492228,-0.8031088082901554,-0.09326424870466321,-0.917098445595855,0.0,-0.5181347150259067,0.0051813471502590676,-0.7357512953367875,0.0,-0.8704663212435233,0.0,-1.0,0.09326424870466321,-0.49222797927461137,0.10362694300518134,-0.694300518134715,0.10880829015544041,-0.8238341968911918,0.10880829015544041,-0.9481865284974094,0.19170984455958548,-0.43523316062176165,0.19689119170984457,-0.5906735751295337,0.19170984455958548,-0.694300518134715,0.18134715025906736,-0.7979274611398963
0,0.0,0.0,-0.19540229885057472,-0.08045977011494253,-0.3103448275862069,-0.27011494252873564,-0.3390804597701149,-0.4425287356321839,-0.367816091954023,-0.5574712643678161,-0.22413793103448276,-0.5114942528735632,-0.27011494252873564,-0.6896551724137931,-0.2988505747126437,-0.8103448275862069,-0.3275862068965517,-0.9195402298850575,-0.13218390804597702,-0.5459770114942529,-0.1781609195402299,-0.7471264367816092,-0.21839080459770116,-0.8793103448275862,-0.25287356321839083,-1.0,-0.04597701149425287,-0.5402298850574713,-0.07471264367816093,-0.7413793103448276,-0.10344827586206896,-0.8620689655172413,-0.13793103448275862,-0.9655172413793104,0.05747126436781609,-0.5,0.040229885057471264,-0.6551724137931034,0.017241379310344827,-0.7586206896551724,-0.005747126436781609,-0.8563218390804598
0,0.0,0.0,-0.18994413407821228,-0.0893854748603352,-0.2905027932960894,-0.2849162011173184,-0.2905027932960894,-0.45251396648044695,-0.3240223463687151,-0.5754189944134078,-0.16759776536312848,-0.5195530726256983,-0.18435754189944134,-0.7039106145251397,-0.19553072625698323,-0.8212290502793296,-0.20670391061452514,-0.9329608938547486,-0.0782122905027933,-0.547486033519553,-0.09497206703910614,-0.7541899441340782,-0.11173184357541899,-0.88268156424581,-0.12290502793296089,-1.0,0.00558659217877095,-0.5307262569832403,0.0,-0.7318435754189944,-0.00558659217877095,-0.8547486033519553,-0.01675977653631285,-0.9664804469273743,0.0893854748603352,-0.48044692737430167,0.09497206703910614,-0.6312849162011173,0.0893854748603352,-0.7318435754189944,0.07262569832402235,-0.8268156424581006
0,0.0,0.0,-0.18232044198895028,-0.11602209944751381,-0.2541436464088398,-0.30386740331491713,-0.23756906077348067,-0.4696132596685083,-0.23204419889502761,-0.6077348066298343,-0.09944751381215469,-0.5027624309392266,-0.08839779005524862,-0.6906077348066298,-0.07734806629834254,-0.8121546961325967,-0.06077348066298342,-0.9226519337016574,0.011049723756906077,-0.5193370165745856,0.022099447513812154,-0.7348066298342542,0.027624309392265192,-0.8729281767955801,0.03867403314917127,-1.0,0.10497237569060773,-0.49171270718232046,0.1270718232044199,-0.6961325966850829,0.13812154696132597,-0.8232044198895028,0.143646408839779,-0.9447513812154696,0.19889502762430938,-0.430939226519337,0.2154696132596685,-0.580110497237569,0.20994475138121546,-0.6850828729281768,0.19889502762430938,-0.7845303867403315
0,0.0,0.0,-0.19298245614035087,-0.07602339181286549,-0.3157894736842105,-0.25146198830409355,-0.3508771929824561,-0.42105263157894735,-0.391812865497076,-0.5555555555555556,-0.23391812865497075,-0.49122807017543857,-0.29239766081871343,-0.6783625730994152,-0.3333333333333333,-0.7953216374269005,-0.3684210526315789,-0.9005847953216374,-0.14619883040935672,-0.5263157894736842,-0.21052631578947367,-0.7368421052631579,-0.25146198830409355,-0.8771929824561403,-0.29239766081871343,-1.0,-0.05263157894736842,-0.5146198830409356,-0.09941520467836257,-0.7251461988304093,-0.1286549707602339,-0.847953216374269,-0.16374269005847952,-0.9649122807017544,0.04678362573099415,-0.47368421052631576,0.023391812865497075,-0.631578947368421,-0.011695906432748537,-0.7368421052631579,-0.04678362573099415,-0.8362573099415205
0,0.0,0.0,-0.1564245810055866,-0.1005586592178771,-0.22346368715083798,-0.29608938547486036,-0.19553072625698323,-0.45251396648044695,-0.18435754189944134,-0.5810055865921788,-0.03910614525139665,-0.5139664804469274,-0.0223463687150838,-0.6927374301675978,-0.00558659217877095,-0.8156424581005587,0.00558659217877095,-0.9273743016759777,0.05027932960893855,-0.5251396648044693,0.0782122905027933,-0.7374301675977654,0.09497206703910614,-0.8770949720670391,0.11173184357541899,-1.0,0.12849162011173185,-0.5027932960893855,0.16759776536312848,-0.7039106145251397,0.18435754189944134,-0.8324022346368715,0.19553072625698323,-0.9441340782122905,0.2011173184357542,-0.43575418994413406,0.24581005586592178,-0.5865921787709497,0.2569832402234637,-0.6871508379888268,0.2569832402234637,-0.776536312849162
0,0.0,0.0,-0.18562874251497005,-0.08982035928143713,-0.2994011976047904,-0.2754491017964072,-0.31736526946107785,-0.4431137724550898,-0.3473053892215569,-0.5748502994011976,-0.2155688622754491,-0.5209580838323353,-0.24550898203592814,-0.7125748502994012,-0.2754491017964072,-0.8323353293413174,-0.2994011976047904,-0.9341317365269461,-0.11976047904191617,-0.5449101796407185,-0.1497005988023952,-0.7544910179640718,-0.17365269461077845,-0.8862275449101796,-0.19161676646706588,-1.0,-0.023952095808383235,-0.5269461077844312,-0.041916167664670656,-0.7305389221556886,-0.05389221556886228,-0.8562874251497006,-0.0718562874251497,-0.9700598802395209,0.08383233532934131,-0.47305389221556887,0.0718562874251497,-0.6287425149700598,0.059880239520958084,-0.7305389221556886,0.041916167664670656,-0.8203592814371258
0,0.0,0.0,-0.17415730337078653,-0.09550561797752809,-0.25842696629213485,-0.2808988764044944,-0.25842696629213485,-0.43820224719101125,-0.2696629213483146,-0.5561797752808989,-0.14606741573033707,-0.5168539325842697,-0.14606741573033707,-0.6966292134831461,-0.15730337078651685,-0.8033707865168539,-0.16292134831460675,-0.8932584269662921,-0.056179775280898875,-0.5449438202247191,-0.056179775280898875,-0.7528089887640449,-0.06741573033707865,-0.8820224719101124,-0.07303370786516854,-1.0,0.033707865168539325,-0.5280898876404494,0.03932584269662921,-0.7359550561797753,0.0449438202247191,-0.8595505617977528,0.03932584269662921,-0.9775280898876404,0.12359550561797752,-0.47191011235955055,0.1348314606741573,-0.6235955056179775,0.1348314606741573,-0.7247191011235955,0.1348314606741573,-0.8202247191011236
